"char1","char2","n","chapter","book","prob"
"t"," ",147,62,4,0.223404255319149
"t","a",20,62,4,0.0303951367781155
"t","b",1,62,4,0.00151975683890578
"t","e",57,62,4,0.0866261398176292
"t","h",237,62,4,0.360182370820669
"t","i",31,62,4,0.047112462006079
"t","l",9,62,4,0.013677811550152
"t","o",53,62,4,0.0805471124620061
"t","p",1,62,4,0.00151975683890578
"t","r",22,62,4,0.033434650455927
"t","s",22,62,4,0.033434650455927
"t","t",15,62,4,0.0227963525835866
"t","u",20,62,4,0.0303951367781155
"t","v",1,62,4,0.00151975683890578
"t","w",9,62,4,0.013677811550152
"t","y",11,62,4,0.0167173252279635
"t","z",2,62,4,0.00303951367781155
"u"," ",3,62,4,0.0146341463414634
"u","a",8,62,4,0.0390243902439024
"u","b",6,62,4,0.0292682926829268
"u","c",5,62,4,0.024390243902439
"u","d",3,62,4,0.0146341463414634
"u","e",6,62,4,0.0292682926829268
"u","g",11,62,4,0.0536585365853659
"u","i",7,62,4,0.0341463414634146
"u","k",2,62,4,0.00975609756097561
"u","l",11,62,4,0.0536585365853659
"u","m",3,62,4,0.0146341463414634
"u","n",23,62,4,0.11219512195122
"u","p",13,62,4,0.0634146341463415
"u","r",40,62,4,0.195121951219512
"u","s",33,62,4,0.160975609756098
"u","t",30,62,4,0.146341463414634
"u","y",1,62,4,0.0048780487804878
"v","a",7,62,4,0.0958904109589041
"v","e",48,62,4,0.657534246575342
"v","i",13,62,4,0.178082191780822
"v","o",4,62,4,0.0547945205479452
"v","y",1,62,4,0.0136986301369863
"w"," ",15,62,4,0.0731707317073171
"w","a",57,62,4,0.278048780487805
"w","d",1,62,4,0.0048780487804878
"w","e",34,62,4,0.165853658536585
"w","h",27,62,4,0.131707317073171
"w","i",35,62,4,0.170731707317073
"w","l",2,62,4,0.00975609756097561
"w","n",7,62,4,0.0341463414634146
"w","o",21,62,4,0.102439024390244
"w","r",2,62,4,0.00975609756097561
"w","s",3,62,4,0.0146341463414634
"w","u",1,62,4,0.0048780487804878
"x"," ",2,62,4,0.222222222222222
"x","c",2,62,4,0.222222222222222
"x","e",1,62,4,0.111111111111111
"x","i",1,62,4,0.111111111111111
"x","p",1,62,4,0.111111111111111
"x","t",2,62,4,0.222222222222222
"y"," ",88,62,4,0.745762711864407
"y","b",1,62,4,0.00847457627118644
"y","e",5,62,4,0.0423728813559322
"y","f",1,62,4,0.00847457627118644
"y","g",2,62,4,0.0169491525423729
"y","i",1,62,4,0.00847457627118644
"y","o",9,62,4,0.076271186440678
"y","s",3,62,4,0.0254237288135593
"y","t",4,62,4,0.0338983050847458
"y","v",1,62,4,0.00847457627118644
"y","w",2,62,4,0.0169491525423729
"y","y",1,62,4,0.00847457627118644
"z"," ",2,62,4,0.333333333333333
"z","e",2,62,4,0.333333333333333
"z","i",1,62,4,0.166666666666667
"z","y",1,62,4,0.166666666666667
" "," ",288,63,4,0.116552003237556
" ","a",278,63,4,0.112505058680696
" ","b",112,63,4,0.0453257790368272
" ","c",75,63,4,0.0303520841764468
" ","d",68,63,4,0.0275192229866451
" ","e",35,63,4,0.0141643059490085
" ","f",88,63,4,0.0356131121003642
" ","g",49,63,4,0.0198300283286119
" ","h",101,63,4,0.0408741400242817
" ","i",249,63,4,0.100768919465803
" ","j",6,63,4,0.00242816673411574
" ","k",13,63,4,0.00526102792391744
" ","l",36,63,4,0.0145690004046945
" ","m",108,63,4,0.0437070012140834
" ","n",62,63,4,0.0250910562525293
" ","o",119,63,4,0.0481586402266289
" ","p",39,63,4,0.0157830837717523
" ","q",4,63,4,0.00161877782274383
" ","r",47,63,4,0.01902063941724
" ","s",147,63,4,0.0594900849858357
" ","t",318,63,4,0.128692836908134
" ","u",28,63,4,0.0113314447592068
" ","v",10,63,4,0.00404694455685957
" ","w",181,63,4,0.0732496964791582
" ","x",2,63,4,0.000809388911371914
" ","y",7,63,4,0.0028328611898017
" ","z",1,63,4,0.000404694455685957
"a"," ",68,63,4,0.0840543881334982
"a","b",14,63,4,0.0173053152039555
"a","c",20,63,4,0.0247218788627936
"a","d",54,63,4,0.0667490729295426
"a","f",4,63,4,0.00494437577255871
"a","g",21,63,4,0.0259579728059332
"a","i",38,63,4,0.0469715698393078
"a","k",22,63,4,0.0271940667490729
"a","l",43,63,4,0.0531520395550062
"a","m",16,63,4,0.0197775030902349
"a","n",195,63,4,0.241038318912237
"a","p",9,63,4,0.0111248454882571
"a","r",80,63,4,0.0988875154511743
"a","s",92,63,4,0.11372064276885
"a","t",76,63,4,0.0939431396786156
"a","u",2,63,4,0.00247218788627936
"a","v",11,63,4,0.0135970333745365
"a","w",21,63,4,0.0259579728059332
"a","y",23,63,4,0.0284301606922126
"b"," ",1,63,4,0.00662251655629139
"b","a",11,63,4,0.0728476821192053
"b","b",3,63,4,0.0198675496688742
"b","e",56,63,4,0.370860927152318
"b","j",1,63,4,0.00662251655629139
"b","l",16,63,4,0.105960264900662
"b","o",5,63,4,0.033112582781457
"b","r",18,63,4,0.119205298013245
"b","s",1,63,4,0.00662251655629139
"b","t",1,63,4,0.00662251655629139
"b","u",28,63,4,0.185430463576159
"b","y",10,63,4,0.0662251655629139
"c"," ",3,63,4,0.014018691588785
"c","a",23,63,4,0.107476635514019
"c","c",5,63,4,0.0233644859813084
"c","e",27,63,4,0.126168224299065
"c","h",38,63,4,0.177570093457944
"c","i",11,63,4,0.0514018691588785
"c","k",25,63,4,0.116822429906542
"c","l",9,63,4,0.0420560747663551
"c","o",50,63,4,0.233644859813084
"c","r",7,63,4,0.0327102803738318
"c","t",12,63,4,0.0560747663551402
"c","u",4,63,4,0.0186915887850467
"d"," ",322,63,4,0.645290581162325
"d","a",18,63,4,0.0360721442885772
"d","b",3,63,4,0.00601202404809619
"d","c",1,63,4,0.00200400801603206
"d","d",2,63,4,0.00400801603206413
"d","e",38,63,4,0.0761523046092184
"d","f",1,63,4,0.00200400801603206
"d","g",1,63,4,0.00200400801603206
"d","h",1,63,4,0.00200400801603206
"d","i",24,63,4,0.0480961923847695
"d","l",7,63,4,0.0140280561122244
"d","m",3,63,4,0.00601202404809619
"d","n",2,63,4,0.00400801603206413
"d","o",41,63,4,0.0821643286573146
"d","r",11,63,4,0.0220440881763527
"d","s",6,63,4,0.0120240480961924
"d","t",6,63,4,0.0120240480961924
"d","u",6,63,4,0.0120240480961924
"d","w",1,63,4,0.00200400801603206
"d","y",5,63,4,0.0100200400801603
"e"," ",349,63,4,0.324953445065177
"e","a",52,63,4,0.0484171322160149
"e","c",15,63,4,0.0139664804469274
"e","d",105,63,4,0.0977653631284916
"e","e",39,63,4,0.0363128491620112
"e","f",11,63,4,0.0102420856610801
"e","g",16,63,4,0.0148975791433892
"e","h",3,63,4,0.00279329608938547
"e","i",8,63,4,0.0074487895716946
"e","l",44,63,4,0.0409683426443203
"e","m",23,63,4,0.021415270018622
"e","n",96,63,4,0.0893854748603352
"e","p",19,63,4,0.0176908752327747
"e","r",136,63,4,0.126629422718808
"e","s",66,63,4,0.0614525139664804
"e","t",37,63,4,0.0344506517690875
"e","u",2,63,4,0.00186219739292365
"e","v",22,63,4,0.0204841713221601
"e","w",12,63,4,0.0111731843575419
"e","x",12,63,4,0.0111731843575419
"e","y",7,63,4,0.00651769087523277
"f"," ",55,63,4,0.269607843137255
"f","a",19,63,4,0.0931372549019608
"f","d",1,63,4,0.00490196078431373
"f","e",16,63,4,0.0784313725490196
"f","f",13,63,4,0.0637254901960784
"f","i",19,63,4,0.0931372549019608
"f","l",11,63,4,0.053921568627451
"f","o",39,63,4,0.191176470588235
"f","r",13,63,4,0.0637254901960784
"f","t",7,63,4,0.0343137254901961
"f","u",11,63,4,0.053921568627451
"g"," ",71,63,4,0.346341463414634
"g","a",27,63,4,0.131707317073171
"g","c",1,63,4,0.0048780487804878
"g","e",20,63,4,0.0975609756097561
"g","g",2,63,4,0.00975609756097561
"g","h",22,63,4,0.107317073170732
"g","i",11,63,4,0.0536585365853659
"g","l",4,63,4,0.0195121951219512
"g","n",6,63,4,0.0292682926829268
"g","o",19,63,4,0.0926829268292683
"g","r",17,63,4,0.0829268292682927
"g","s",1,63,4,0.0048780487804878
"g","t",1,63,4,0.0048780487804878
"g","u",3,63,4,0.0146341463414634
"h"," ",56,63,4,0.112903225806452
"h","a",120,63,4,0.241935483870968
"h","e",197,63,4,0.397177419354839
"h","h",1,63,4,0.00201612903225806
"h","i",51,63,4,0.102822580645161
"h","o",40,63,4,0.0806451612903226
"h","r",5,63,4,0.0100806451612903
"h","t",19,63,4,0.0383064516129032
"h","u",5,63,4,0.0100806451612903
"h","y",2,63,4,0.00403225806451613
"i"," ",120,63,4,0.178837555886736
"i","a",3,63,4,0.00447093889716841
"i","b",3,63,4,0.00447093889716841
"i","c",34,63,4,0.0506706408345753
"i","d",24,63,4,0.0357675111773472
"i","e",8,63,4,0.0119225037257824
"i","f",10,63,4,0.014903129657228
"i","g",15,63,4,0.022354694485842
"i","k",5,63,4,0.00745156482861401
"i","l",23,63,4,0.0342771982116244
"i","m",28,63,4,0.0417287630402385
"i","n",165,63,4,0.245901639344262
"i","o",17,63,4,0.0253353204172876
"i","p",5,63,4,0.00745156482861401
"i","r",30,63,4,0.0447093889716841
"i","s",51,63,4,0.0760059612518629
"i","t",111,63,4,0.165424739195231
"i","v",11,63,4,0.0163934426229508
"i","w",1,63,4,0.0014903129657228
"i","x",4,63,4,0.00596125186289121
"i","z",3,63,4,0.00447093889716841
"j","e",2,63,4,0.222222222222222
"j","o",2,63,4,0.222222222222222
"j","u",5,63,4,0.555555555555556
"k"," ",35,63,4,0.368421052631579
"k","e",38,63,4,0.4
"k","f",1,63,4,0.0105263157894737
"k","i",8,63,4,0.0842105263157895
"k","n",10,63,4,0.105263157894737
"k","s",1,63,4,0.0105263157894737
"k","w",2,63,4,0.0210526315789474
"l"," ",37,63,4,0.104519774011299
"l","a",34,63,4,0.096045197740113
"l","d",40,63,4,0.112994350282486
"l","e",59,63,4,0.166666666666667
"l","f",7,63,4,0.019774011299435
"l","i",28,63,4,0.0790960451977401
"l","k",1,63,4,0.00282485875706215
"l","l",41,63,4,0.115819209039548
"l","o",38,63,4,0.107344632768362
"l","p",4,63,4,0.0112994350282486
"l","r",2,63,4,0.00564971751412429
"l","s",2,63,4,0.00564971751412429
"l","t",4,63,4,0.0112994350282486
"l","u",5,63,4,0.0141242937853107
"l","v",4,63,4,0.0112994350282486
"l","w",3,63,4,0.00847457627118644
"l","y",45,63,4,0.127118644067797
"m"," ",33,63,4,0.135245901639344
"m","a",20,63,4,0.0819672131147541
"m","b",8,63,4,0.0327868852459016
"m","e",71,63,4,0.290983606557377
"m","f",1,63,4,0.00409836065573771
"m","i",14,63,4,0.0573770491803279
"m","l",1,63,4,0.00409836065573771
"m","m",3,63,4,0.0122950819672131
"m","n",2,63,4,0.00819672131147541
"m","o",26,63,4,0.10655737704918
"m","p",12,63,4,0.0491803278688525
"m","r",1,63,4,0.00409836065573771
"m","s",1,63,4,0.00409836065573771
"m","u",5,63,4,0.0204918032786885
"m","y",46,63,4,0.188524590163934
"n"," ",151,63,4,0.214184397163121
"n","a",14,63,4,0.0198581560283688
"n","b",1,63,4,0.00141843971631206
"n","c",20,63,4,0.0283687943262411
"n","d",173,63,4,0.245390070921986
"n","e",60,63,4,0.0851063829787234
"n","f",5,63,4,0.00709219858156028
"n","g",82,63,4,0.116312056737589
"n","h",1,63,4,0.00141843971631206
"n","i",23,63,4,0.0326241134751773
"n","j",2,63,4,0.00283687943262411
"n","k",4,63,4,0.00567375886524823
"n","l",9,63,4,0.0127659574468085
"n","m",1,63,4,0.00141843971631206
"n","n",3,63,4,0.00425531914893617
"n","o",59,63,4,0.0836879432624113
"n","r",1,63,4,0.00141843971631206
"n","s",25,63,4,0.0354609929078014
"n","t",60,63,4,0.0851063829787234
"n","u",2,63,4,0.00283687943262411
"n","w",1,63,4,0.00141843971631206
"n","y",7,63,4,0.0099290780141844
"n","z",1,63,4,0.00141843971631206
"o"," ",106,63,4,0.145205479452055
"o","a",2,63,4,0.00273972602739726
"o","c",22,63,4,0.0301369863013699
"o","d",8,63,4,0.010958904109589
"o","e",6,63,4,0.00821917808219178
"o","f",55,63,4,0.0753424657534247
"o","g",3,63,4,0.00410958904109589
"o","h",1,63,4,0.00136986301369863
"o","i",10,63,4,0.0136986301369863
"o","k",15,63,4,0.0205479452054795
"o","l",13,63,4,0.0178082191780822
"o","m",38,63,4,0.0520547945205479
"o","n",93,63,4,0.127397260273973
"o","o",33,63,4,0.0452054794520548
"o","p",11,63,4,0.0150684931506849
"o","r",72,63,4,0.0986301369863014
"o","s",20,63,4,0.0273972602739726
"o","t",42,63,4,0.0575342465753425
"o","u",129,63,4,0.176712328767123
"o","v",12,63,4,0.0164383561643836
"o","w",36,63,4,0.0493150684931507
"o","y",2,63,4,0.00273972602739726
"o","z",1,63,4,0.00136986301369863
"p"," ",23,63,4,0.166666666666667
"p","a",11,63,4,0.0797101449275362
"p","e",35,63,4,0.253623188405797
"p","h",3,63,4,0.0217391304347826
"p","i",13,63,4,0.0942028985507246
"p","l",11,63,4,0.0797101449275362
"p","o",9,63,4,0.0652173913043478
"p","p",10,63,4,0.072463768115942
"p","r",14,63,4,0.101449275362319
"p","s",2,63,4,0.0144927536231884
"p","t",5,63,4,0.036231884057971
"p","u",2,63,4,0.0144927536231884
"q","u",7,63,4,1
"r"," ",113,63,4,0.206959706959707
"r","a",35,63,4,0.0641025641025641
"r","b",2,63,4,0.00366300366300366
"r","c",4,63,4,0.00732600732600733
"r","d",19,63,4,0.0347985347985348
"r","e",143,63,4,0.261904761904762
"r","f",1,63,4,0.00183150183150183
"r","g",3,63,4,0.00549450549450549
"r","h",1,63,4,0.00183150183150183
"r","i",38,63,4,0.0695970695970696
"r","k",10,63,4,0.0183150183150183
"r","l",6,63,4,0.010989010989011
"r","m",9,63,4,0.0164835164835165
"r","n",8,63,4,0.0146520146520147
"r","o",49,63,4,0.0897435897435897
"r","p",2,63,4,0.00366300366300366
"r","r",23,63,4,0.0421245421245421
"r","s",20,63,4,0.0366300366300366
"r","t",26,63,4,0.0476190476190476
"r","u",8,63,4,0.0146520146520147
"r","v",2,63,4,0.00366300366300366
"r","y",24,63,4,0.043956043956044
"s"," ",182,63,4,0.35546875
"s","a",11,63,4,0.021484375
"s","c",4,63,4,0.0078125
"s","e",70,63,4,0.13671875
"s","f",2,63,4,0.00390625
"s","g",1,63,4,0.001953125
"s","h",20,63,4,0.0390625
"s","i",21,63,4,0.041015625
"s","l",15,63,4,0.029296875
"s","m",3,63,4,0.005859375
"s","n",3,63,4,0.005859375
"s","o",52,63,4,0.1015625
"s","p",7,63,4,0.013671875
"s","q",2,63,4,0.00390625
"s","r",1,63,4,0.001953125
"s","s",25,63,4,0.048828125
"s","t",71,63,4,0.138671875
"s","u",19,63,4,0.037109375
"s","w",2,63,4,0.00390625
"s","y",1,63,4,0.001953125
"t"," ",286,63,4,0.330635838150289
"t","a",23,63,4,0.0265895953757225
"t","c",2,63,4,0.0023121387283237
"t","e",55,63,4,0.0635838150289017
"t","g",1,63,4,0.00115606936416185
"t","h",267,63,4,0.308670520231214
"t","i",49,63,4,0.0566473988439306
"t","l",22,63,4,0.0254335260115607
"t","m",2,63,4,0.0023121387283237
"t","o",96,63,4,0.110982658959538
"t","r",22,63,4,0.0254335260115607
"t","s",8,63,4,0.0092485549132948
"t","t",7,63,4,0.00809248554913295
"t","u",13,63,4,0.015028901734104
"t","w",6,63,4,0.0069364161849711
"t","y",6,63,4,0.0069364161849711
"u"," ",2,63,4,0.00704225352112676
"u","a",7,63,4,0.0246478873239437
"u","b",4,63,4,0.0140845070422535
"u","c",8,63,4,0.028169014084507
"u","d",4,63,4,0.0140845070422535
"u","e",6,63,4,0.0211267605633803
"u","f",4,63,4,0.0140845070422535
"u","g",11,63,4,0.0387323943661972
"u","i",3,63,4,0.0105633802816901
"u","l",41,63,4,0.144366197183099
"u","m",9,63,4,0.0316901408450704
"u","n",42,63,4,0.147887323943662
"u","p",14,63,4,0.0492957746478873
"u","r",45,63,4,0.158450704225352
"u","s",31,63,4,0.109154929577465
"u","t",53,63,4,0.186619718309859
"v","a",2,63,4,0.028169014084507
"v","e",61,63,4,0.859154929577465
"v","i",5,63,4,0.0704225352112676
"v","o",3,63,4,0.0422535211267606
"w"," ",16,63,4,0.0597014925373134
"w","a",93,63,4,0.347014925373134
"w","d",1,63,4,0.00373134328358209
"w","e",25,63,4,0.0932835820895522
"w","f",1,63,4,0.00373134328358209
"w","h",36,63,4,0.134328358208955
"w","i",44,63,4,0.164179104477612
"w","l",2,63,4,0.00746268656716418
"w","n",18,63,4,0.0671641791044776
"w","o",27,63,4,0.100746268656716
"w","r",1,63,4,0.00373134328358209
"w","s",3,63,4,0.0111940298507463
"w","t",1,63,4,0.00373134328358209
"x"," ",5,63,4,0.277777777777778
"x","a",3,63,4,0.166666666666667
"x","c",2,63,4,0.111111111111111
"x","i",1,63,4,0.0555555555555556
"x","p",4,63,4,0.222222222222222
"x","q",1,63,4,0.0555555555555556
"x","t",2,63,4,0.111111111111111
"y"," ",147,63,4,0.790322580645161
"y","a",2,63,4,0.010752688172043
"y","b",1,63,4,0.00537634408602151
"y","c",1,63,4,0.00537634408602151
"y","e",4,63,4,0.021505376344086
"y","h",1,63,4,0.00537634408602151
"y","i",3,63,4,0.0161290322580645
"y","m",1,63,4,0.00537634408602151
"y","o",6,63,4,0.032258064516129
"y","p",2,63,4,0.010752688172043
"y","s",10,63,4,0.0537634408602151
"y","t",6,63,4,0.032258064516129
"y","w",2,63,4,0.010752688172043
"z"," ",1,63,4,0.166666666666667
"z","a",1,63,4,0.166666666666667
"z","e",3,63,4,0.5
"z","y",1,63,4,0.166666666666667
" "," ",181,64,4,0.115877080665813
" ","a",197,64,4,0.126120358514725
" ","b",65,64,4,0.0416133162612036
" ","c",47,64,4,0.030089628681178
" ","d",34,64,4,0.0217669654289373
" ","e",15,64,4,0.00960307298335467
" ","f",36,64,4,0.0230473751600512
" ","g",34,64,4,0.0217669654289373
" ","h",64,64,4,0.0409731113956466
" ","i",107,64,4,0.0685019206145967
" ","j",4,64,4,0.00256081946222791
" ","k",2,64,4,0.00128040973111396
" ","l",35,64,4,0.0224071702944942
" ","m",41,64,4,0.0262483994878361
" ","n",34,64,4,0.0217669654289373
" ","o",87,64,4,0.0556978233034571
" ","p",47,64,4,0.030089628681178
" ","q",2,64,4,0.00128040973111396
" ","r",42,64,4,0.0268886043533931
" ","s",94,64,4,0.060179257362356
" ","t",243,64,4,0.155569782330346
" ","u",28,64,4,0.0179257362355954
" ","v",11,64,4,0.00704225352112676
" ","w",105,64,4,0.0672215108834827
" ","x",2,64,4,0.00128040973111396
" ","y",4,64,4,0.00256081946222791
" ","z",1,64,4,0.000640204865556978
"a"," ",44,64,4,0.0851063829787234
"a","b",8,64,4,0.0154738878143133
"a","c",18,64,4,0.034816247582205
"a","d",25,64,4,0.0483558994197292
"a","e",1,64,4,0.00193423597678917
"a","f",20,64,4,0.0386847195357834
"a","g",12,64,4,0.02321083172147
"a","h",2,64,4,0.00386847195357834
"a","i",22,64,4,0.0425531914893617
"a","k",7,64,4,0.0135396518375242
"a","l",38,64,4,0.0735009671179884
"a","m",4,64,4,0.00773694390715667
"a","n",125,64,4,0.241779497098646
"a","p",8,64,4,0.0154738878143133
"a","r",53,64,4,0.102514506769826
"a","s",53,64,4,0.102514506769826
"a","t",52,64,4,0.100580270793037
"a","u",3,64,4,0.00580270793036751
"a","v",4,64,4,0.00773694390715667
"a","w",4,64,4,0.00773694390715667
"a","y",12,64,4,0.02321083172147
"a","z",2,64,4,0.00386847195357834
"b"," ",2,64,4,0.0212765957446809
"b","a",8,64,4,0.0851063829787234
"b","e",29,64,4,0.308510638297872
"b","i",6,64,4,0.0638297872340425
"b","l",9,64,4,0.0957446808510638
"b","m",1,64,4,0.0106382978723404
"b","o",10,64,4,0.106382978723404
"b","r",12,64,4,0.127659574468085
"b","s",2,64,4,0.0212765957446809
"b","u",13,64,4,0.138297872340426
"b","y",2,64,4,0.0212765957446809
"c"," ",2,64,4,0.0152671755725191
"c","a",16,64,4,0.122137404580153
"c","c",1,64,4,0.00763358778625954
"c","e",25,64,4,0.190839694656489
"c","h",34,64,4,0.259541984732824
"c","i",1,64,4,0.00763358778625954
"c","k",11,64,4,0.083969465648855
"c","l",4,64,4,0.0305343511450382
"c","o",14,64,4,0.106870229007634
"c","r",6,64,4,0.0458015267175573
"c","s",1,64,4,0.00763358778625954
"c","t",10,64,4,0.0763358778625954
"c","u",6,64,4,0.0458015267175573
"d"," ",157,64,4,0.566787003610108
"d","a",5,64,4,0.0180505415162455
"d","d",4,64,4,0.0144404332129964
"d","e",31,64,4,0.111913357400722
"d","f",2,64,4,0.0072202166064982
"d","g",6,64,4,0.0216606498194946
"d","i",20,64,4,0.0722021660649819
"d","l",2,64,4,0.0072202166064982
"d","n",2,64,4,0.0072202166064982
"d","o",18,64,4,0.0649819494584837
"d","r",4,64,4,0.0144404332129964
"d","s",8,64,4,0.0288808664259928
"d","t",5,64,4,0.0180505415162455
"d","u",5,64,4,0.0180505415162455
"d","v",2,64,4,0.0072202166064982
"d","w",1,64,4,0.0036101083032491
"d","y",5,64,4,0.0180505415162455
"e"," ",264,64,4,0.346911957950066
"e","a",28,64,4,0.0367936925098555
"e","c",16,64,4,0.0210249671484888
"e","d",71,64,4,0.0932982917214192
"e","e",24,64,4,0.0315374507227332
"e","f",5,64,4,0.00657030223390276
"e","g",2,64,4,0.0026281208935611
"e","h",5,64,4,0.00657030223390276
"e","i",13,64,4,0.0170827858081472
"e","l",19,64,4,0.0249671484888305
"e","m",12,64,4,0.0157687253613666
"e","n",59,64,4,0.0775295663600526
"e","o",2,64,4,0.0026281208935611
"e","p",11,64,4,0.0144546649145861
"e","q",2,64,4,0.0026281208935611
"e","r",104,64,4,0.136662286465177
"e","s",66,64,4,0.0867279894875164
"e","t",28,64,4,0.0367936925098555
"e","u",1,64,4,0.00131406044678055
"e","v",8,64,4,0.0105124835742444
"e","w",6,64,4,0.00788436268068331
"e","x",5,64,4,0.00657030223390276
"e","y",10,64,4,0.0131406044678055
"f"," ",45,64,4,0.335820895522388
"f","a",3,64,4,0.0223880597014925
"f","e",6,64,4,0.0447761194029851
"f","f",3,64,4,0.0223880597014925
"f","i",8,64,4,0.0597014925373134
